,clustering_coefficient
350912229,0.0
5477170129,0.0
733016496,0.0
1556060371,0.0
1440208866,0.0
542307912,0.0
1853842472,0.0
5103286791,0.0
367081081,0.0
385611175,0.0
1261692572,0.0
1781411493,0.0
1585510561,0.0
1443015527,0.0
6355427982,0.0
718095044,0.0
1488589227,0.0
6808454337,0.0
1588571904,0.0
1622201476,0.0
5226945353,0.0
1711425847,0.0
502118862,0.0
1799767925,0.0
1552486523,0.0
1123987059,0.0
1395353658,0.0
5737222556,0.0
5632905890,0.0
7148498113,0.0
1636873263,0.0
1841632586,0.0
5083013778,0.0
5744355467,0.0
5224858273,0.0
1572552399,0.0
2001463996,0.0
1554500435,0.0
1324695437,0.0
1485102931,0.0
1826550335,0.0
6819109189,0.0
393223523,0.0
1457147243,0.0
1432570641,0.0
1520340150,0.0
5572764460,0.0
1347084951,0.0
5285947251,0.0
1635300637,0.0
421948981,0.0
1576130021,0.0
6175027742,0.0
6863260664,0.0
1330197852,0.0
1052065652,0.0
6684273570,0.0
1566434328,0.0
1790313394,0.0
1574304141,0.0
1594191096,0.0
1579667347,0.0
1522823672,0.0
1677472536,0.0
1794848059,0.0
5147311736,0.0
5851348489,0.0
6178304171,0.0
1623716827,0.0
1221717892,0.0
1640912227,0.0
5241713409,0.0
6820799739,0.0
1439161694,0.0
1996939413,0.0
877152779,0.0
7308490752,0.0
1679155047,0.0
6278106340,0.0
755326323,0.0
1314803687,0.0
1778698200,0.0
5481313043,0.0
2787562,0.0
933123985,0.0
1446386837,0.0
7154181319,0.0
7123862194,0.0
1538575730,0.0
1708300989,0.0
1574516118,0.0
775599226,0.0
7338654893,0.0
7021681241,0.0
6172634755,0.0
7173239614,0.0
490659578,0.0
163971721,0.0
227506193,0.0
5082457913,0.0
1154167049,0.0
1548125039,0.0
1532930822,0.0
1592152286,0.0
1590551217,0.0
1215208462,0.0
1444358642,0.0
1177371386,0.0
6203858682,0.0
6081823303,0.0
1467131338,0.0
1230271165,0.0
1807730120,0.0
1425340948,0.0
1252970410,0.0
5124574101,0.0
128124324,0.0
7437821626,0.0
1523744943,0.0
1549974058,0.0
1520318172,0.0
1529408682,0.0
1521501326,0.0
587871071,0.0
5224395223,0.0
7034644207,0.0
1593581475,0.0
1068256964,0.0
1487822949,0.0
6348038162,0.0
1415956138,0.0
1084859259,0.0
1407956483,0.0
5248008583,0.0
1733350855,0.0
256877555,0.0
5395896830,0.0
1730750759,0.0
1885503062,0.0
1499952157,0.0
1488962515,0.0
441063536,0.0
522301499,0.0
5845368110,0.0
5570733148,0.0
1726333406,0.0
1017706910,0.0
1856439061,0.0
1224501696,0.0
1513091455,0.0
7199314405,0.0
912554144,0.0
1973072605,0.0
1532501113,0.0
1541283645,0.0
6696456124,0.0
169795165,0.0
687941931,0.0
6685767813,0.0
1052912021,0.0
6529739470,0.0
5541985686,0.0
1680303308,0.0
1431155565,0.0
5433521215,0.0
6566734389,0.0
1261956861,0.0
7207801496,0.0
1584980595,0.0
6709217770,0.0
1403911688,0.0
213487600,0.0
530110363,0.0
1596130307,0.0
648121718,0.0
6422305095,0.0
7435490631,0.0
825511976,0.0
1528225976,0.0
1567015819,0.0
1205311316,0.0
1093382448,0.0
1229910759,0.0
1458763701,0.0
1227050388,0.0
284977124,0.0
481316589,0.0
5716100188,0.0
879836253,0.0
1530802886,0.0
2133391428,0.0
2045029676,0.0
1424176837,0.0
519620247,0.0
5707425291,0.0
5468154955,0.0
1532579631,0.0
1410210251,0.0
1407909844,0.0
6002007538,0.0
6924308793,0.0
1129268619,0.0
1870474569,0.0
6816028024,0.0
702182017,0.0
7182216325,0.0
1687786340,0.0
5804321018,0.0
1459048775,0.0
1507433009,0.0
5582582377,0.0
1670421379,0.0
5183854701,0.0
6240860531,0.0
1584859667,0.0
1967285522,0.0
1518354969,0.0
5076914311,0.0
27117132,0.0
1510851099,0.0
1629779136,0.0
ma_renzhi,0.0
5272221971,0.0
957171669,0.0
2086079855,0.0
5124164710,0.0
5798259208,0.0
6126339723,0.0
1944569914,0.0
donbasspacifique,0.0
5557053274,0.0
975828862,0.0
6341721724,0.0
1570470967,0.0
5743876784,0.0
1986962548,0.0
6754021010,0.0
1442870785,0.0
1575281510,0.0
1156798684,0.0
olympgeom,0.0
75909841,0.0
533479228,0.0
671935226,0.0
1533776123,0.0
5764142339,0.0
6623722217,0.0
1953293957,0.0
1511448420,0.0
1798251595,0.0
1746270475,0.0
1624431981,0.0
1562135175,0.0
7085904305,0.0
555709457,0.0
1967342068,0.0
1959996278,0.0
TogoIntel,0.0
975897637,0.0
7357502751,0.0
119908758,0.0
124098841,0.0
6967082588,0.0
1547835257,0.0
6479478768,0.0
whitedatenet,0.0
1740995005,0.0
1316459150,0.0
1406994590,0.0
1525343148,0.0
78589921,0.0
1656089814,0.0
668507,0.0
1520461315,0.0
7189535019,0.0
2100053339,0.0
ultimaoramd,0.0
1304315599,0.0
6694555600,0.0
855300434,0.0
6601343610,0.0
1668390391,0.0
1417409436,0.0
1844578377,0.0
1644278445,0.0
7381404320,0.0
1471423413,0.0
672009491,0.0
585942198,0.0
1185654796,0.0
6386297618,0.0
1455112993,0.0
412090104,0.0
5021764219,0.0
1761417807,0.0
1428394528,0.0
7494198254,0.0
1516086580,0.0
318841484,0.0
5010561451,0.0
33854893,0.0
593413986,0.0
5638591322,0.0
1528275511,0.0
6659351829,0.0
5256313048,0.0
734053917,0.0
5265045228,0.0
5677116687,0.0
7300547737,0.0
681615290,0.0
82690375,0.0
6554135737,0.0
6932599308,0.0
5450105672,0.0
1586330646,0.0
1954242522,0.0
1470270412,0.0
5263291656,0.0
440341798,0.0
744837895,0.0
5497192218,0.0
54738043,0.0
1654516661,0.0
1424854367,0.0
1736224231,0.0
764945763,0.0
831336652,0.0
2005547213,0.0
6931331045,0.0
6707224914,0.0
1019610675,0.0
468093951,0.0
527113260,0.0
1557144594,0.0
923168640,0.0
5580554518,0.0
7136770609,0.0
6220573661,0.0
1390933072,0.0
1485588040,0.0
1536384095,0.0
6680497530,0.0
1012970710,0.0
5388371517,0.0
1295152117,0.0
2033101361,0.0
638368370,0.0
4821549,0.0
1657250922,0.0
1755902344,0.0
1836573108,0.0
5129388822,0.0
1327418385,0.0
538513712,0.0
472002262,0.0
239234040,0.0
6591364857,0.0
1064315542,0.0
5978091903,0.0
5516280897,0.0
302592944,0.0
180085902,0.0
6560338650,0.0
6024398688,0.0
1581576602,0.0
604141420,0.0
1575065080,0.0
5409109502,0.0
1541651090,0.0
1506113225,0.0
2133796792,0.0
1374836120,0.0
1663700090,0.0
851455200,0.0
1602285722,0.0
1562414354,0.0
5084749122,0.0
7446797814,0.0
5299195530,0.0
5607819441,0.0
1151604290,0.0
1535663403,0.0
1523910150,0.0
1904813836,0.0
5218092956,0.0
1894178426,0.0
1984045329,0.0
Vratskiy,0.0
328122242,0.0
6214509079,0.0
2054212336,0.0
5693103217,0.0
742718083,0.0
1410056371,0.0
1503517969,0.0
5211353397,0.0
7523788839,0.0
1745410384,0.0
2014068606,0.0
5010882794,0.0
1791320290,0.0
1586645958,0.0
1511520751,0.0
1614788494,0.0
6398842345,0.0
2051004306,0.0
1642762288,0.0
7476251433,0.0
997764917,0.0
189030596,0.0
771229634,0.0
6615213683,0.0
1542101188,0.0
2096061572,0.0
1032168152,0.0
1067178676,0.0
6794330605,0.0
553920444,0.0
1041399931,0.0
1689530144,0.0
1667907940,0.0
5964520113,0.0
6830635661,0.0
5058335341,0.0
1495159643,0.0
1453359021,0.0
473776607,0.0
1625714819,0.0
2068709551,0.0
6318101699,0.0
5035062201,0.0
1184823701,0.0
612618468,0.0
6331236112,0.0
1519475788,0.0
542615448,0.0
1666509689,0.0
733720674,0.0
861729050,0.0
712410115,0.0
1086233264,0.0
5683713140,0.0
172077376,0.0
148487942,0.0
1830523449,0.0
1304067155,0.0
1574523041,0.0
7180058680,0.0
1536756688,0.0
1538890134,0.0
1561668885,0.0
1367169187,0.0
5852617702,0.0
1491922953,0.0
7030825868,0.0
713841964,0.0
1049334666,0.0
2008296245,0.0
5183271647,0.0
7609312867,0.0
6781133711,0.0
7895110710,0.0
6101538014,0.0
6222524,0.0
1456035622,0.0
6530067113,0.0
109498349,0.0
1996361937,0.0
1582082247,0.0
1421096953,0.0
7431247559,0.0
770140229,0.0
ilduc,0.0
136954203,0.0
1515680565,0.0
1202830067,0.0
5480595748,0.0
5140190942,0.0
5232709293,0.0
1621136781,0.0
1531326858,0.0
6582320270,0.0
5148737400,0.0
5036648700,0.0
364950731,0.0
clnlsprmcst,0.0
1414166321,0.0
1505800114,0.0
5353296505,0.0
1333122165,0.0
5249101846,0.0
6991372937,0.0
7466377539,0.0
7324973374,0.0
1577729785,0.0
7458805219,0.0
109000278,0.0
6029491602,0.0
2065886877,0.0
2021554453,0.0
510139590,0.0
538663530,0.0
7063517558,0.0
15235290,0.0
45014249,0.0
1593260655,0.0
1502354704,0.0
347450575,0.0
394246321,0.0
797654092,0.0
5101439116,0.0
1577647761,0.0
1358293849,0.0
5483614843,0.0
1330800285,0.0
1566711892,0.0
2085928225,0.0
1420659895,0.0
1227847373,0.0
5676423468,0.0
1561057213,0.0
1675451042,0.0
2038978729,0.0
1492998697,0.0
1553336827,0.0
581394961,0.0
6353801712,0.0
1575207178,0.0
1782519171,0.0
7238152968,0.0
2026931936,0.0
5161862480,0.0
696212268,0.0
1986591135,0.0
1522690736,0.0
5748407005,0.0
1501256838,0.0
1532924211,0.0
1519243313,0.0
5721270123,0.0
7494160694,0.0
1907346076,0.0
5209316607,0.0
1510882663,0.0
765483545,0.0
1520564053,0.0
1452014498,0.0
1407146447,0.0
6717405601,0.0
1033914965,0.0
1030816985,0.0
5034243225,0.0
77757936,0.0
235816449,0.0
1245966538,0.0
1517260786,0.0
6682997368,0.0
1925054793,0.0
1553129032,0.0
1576951937,0.0
573155559,0.0
6429480561,0.0
1411420827,0.0
1984784948,0.0
5196264391,0.0
6422106844,0.0
2004498529,0.0
1592683679,0.0
1861724992,0.0
7811685951,0.0
1808686169,0.0
1189723281,0.0
5952658349,0.0
259779457,0.0
1110562,0.0
6655109425,0.0
5363943363,0.0
1874461260,0.0
937461968,0.0
866704455,0.0
930494427,0.0
1810651804,0.0
1545833037,0.0
1387637568,0.0
2116536997,0.0
1462426743,0.0
2006550686,0.0
7442751372,0.0
7929674467,0.0
5288399657,0.0
2051764156,0.0
1858492998,0.0
1069505649,0.0
1290008715,0.0
5026573917,0.0
746082996,0.0
6350153899,0.0
1405390134,0.0
2069644790,0.0
975667049,0.0
175168767,0.0
1200010095,0.0
spidey_scentces,0.0
401668398,0.0
1064561173,0.0
1565261706,0.0
zuppaposting,0.0
206514517,0.0
5176667360,0.0
862415649,0.0
564519278,0.0
1999880149,0.0
1656752865,0.0
1548258481,0.0
1973722573,0.0
1551348493,0.0
1565812763,0.0
1344919240,0.0
5356800013,0.0
severodonetsk1934,0.0
5102635661,0.0
1923020801,0.0
91645976,0.0
942160428,0.0
5198799196,0.0
1421190340,0.0
1595436233,0.0
1669680078,0.0
1526468519,0.0
1252506192,0.0
5034580867,0.0
982144480,0.0
527878772,0.0
1450799467,0.0
7534375025,0.0
900629679,0.0
5705039337,0.0
1524008990,0.0
1595655072,0.0
7407359959,0.0
1590193258,0.0
1684660544,0.0
7623116110,0.0
1512513188,0.0
1836361221,0.0
1637505139,0.0
1461254543,0.0
1310022155,0.0
5183412693,0.0
6222915871,0.0
maitanov_online,0.0
5696637331,0.0
1741926861,0.0
6705574127,0.0
5594984787,0.0
1551283352,0.0
1556362277,0.0
500942931,0.0
5200802591,0.0
5610352256,0.0
lobaev_vlad,0.0
5196492488,0.0
1064700584,0.0
1350773476,0.0
1049610001,0.0
1581748205,0.0
1535306446,0.0
1459464371,0.0
2103818378,0.0
5893822730,0.0
6067901678,0.0
5746068844,0.0
7410348580,0.0
606928069,0.0
996935625,0.0
5458296845,0.0
5942113990,0.0
1733994635,0.0
688920412,0.0
6336231889,0.0
miluimnikim,0.0
1508630104,0.0
5623153804,0.0
5796030358,0.0
7486314606,0.0
5358086897,0.0
1669023618,0.0
1442563884,0.0
6498502546,0.0
1430171364,0.0
1101528803,0.0
533134855,0.0
706636190,0.0
1613157929,0.0
132889721,0.0
6972979324,0.0
5962820931,0.0
6257981684,0.0
498653749,0.0
5684221048,0.0
1392416183,0.0
1938189097,0.0
212955002,0.0
562641367,0.0
1445117014,0.0
1517378448,0.0
5231239177,0.0
7112131135,0.0
5175308130,0.0
1022901076,0.0
6259694625,0.0
1716695249,0.0
5238820942,0.0
7680730981,0.0
6069933420,0.0
7766925173,0.0
2001800764,0.0
1117577018,0.0
414629552,0.0
269196676,0.0
1539682745,0.0
YeYintH,0.0
1789761600,0.0
1753039045,0.0
5886674389,0.0
snowqueen023,0.0
7482529302,0.0
2043947380,0.0
1563521737,0.0
1711537388,0.0
5132287475,0.0
6429214718,0.0
309294868,0.0
1556522764,0.0
1204166632,0.0
5438464496,0.0
1823016653,0.0
1345499962,0.0
7252743899,0.0
6818647399,0.0
256841278,0.0
7525062229,0.0
1178912507,0.0
342516625,0.0
260354372,0.0
1090058526,0.0
5148510742,0.0
5320771990,0.0
919284579,0.0
296093939,0.0
1750517530,0.0
1486874653,0.0
1526058101,0.0
1309662933,0.0
1111159856,0.0
1576478458,0.0
1482004553,0.0
1433733406,0.0
1526808345,0.0
1860385862,0.0
1541356359,0.0
1978031699,0.0
407857350,0.0
6050163694,0.0
1783815107,0.0
5269168987,0.0
513471182,0.0
5387953145,0.0
1411233446,0.0
846103232,0.0
1902883907,0.0
1532756379,0.0
5289005077,0.0
732017522,0.0
1882883734,0.0
7745710971,0.0
1840517796,0.0
376275,0.0
37328456,0.0
5246778708,0.0
5717831187,0.0
7043521304,0.0
451263384,0.0
1580836766,0.0
1595918554,0.0
1652442993,0.0
1568361687,0.0
1362938218,0.0
1185468910,0.0
1550991065,0.0
streamforunder,0.0
1536818612,0.0
216778428,0.0
2085802599,0.0
103131748,0.0
1647339403,0.0
6152317256,0.0
1469924599,0.0
1278794352,0.0
5868053991,0.0
149253820,0.0
848663108,0.0
466297321,0.0
1564546176,0.0
6133293677,0.0
2050244979,0.0
5734273637,0.0
881662245,0.0
6356415045,0.0
1512463857,0.0
6922112854,0.0
5190331145,0.0
197506672,0.0
1174989745,0.0
1446967899,0.0
1015296099,0.0
1215389133,0.0
506228534,0.0
6309043525,0.0
6040721701,0.0
6314121888,0.0
1440972625,0.0
1577540695,0.0
6086442242,0.0
1923305237,0.0
6212759452,0.0
1558016664,0.0
1741131131,0.0
1718755671,0.0
1268956927,0.0
5153553865,0.0
7047355401,0.0
7495352095,0.0
1134229602,0.0
6804157393,0.0
aartykru,0.0
5002080588,0.0
1912922199,0.0
6091392132,0.0
164977960,0.0
7274540217,0.0
577340972,0.0
1142389375,0.0
947617904,0.0
1354923531,0.0
244323621,0.0
1219937004,0.0
737698273,0.0
5010112529,0.0
1541041733,0.0
5565740655,0.0
1579565952,0.0
7223581794,0.0
5623967771,0.0
1510130356,0.0
764927599,0.0
7327577902,0.0
7546052837,0.0
247478378,0.0
1636373837,0.0
1582460804,0.0
631858371,0.0
5962350171,0.0
955805179,0.0
1372397928,0.0
6202727497,0.0
1598217953,0.0
1620026241,0.0
1866919262,0.0
643817071,0.0
1412021438,0.0
6109841609,0.0
5539889732,0.0
ostapstakhiv,0.0
5557960802,0.0
1584134501,0.0
5112498457,0.0
6060305738,0.0
1830074711,0.0
1547024797,0.0
1415949186,0.0
5031440586,0.0
1895294495,0.0
1452855636,0.0
1394155575,0.0
5144735444,0.0
1597045258,0.0
860367003,0.0
1651109094,0.0
1495117829,0.0
My_Name_Is_MarQ_1111,0.0
1649948461,0.0
1439855248,0.0
1555526561,0.0
1654082257,0.0
1587404725,0.0
1519198951,0.0
1412703201,0.0
684908923,0.0
6736504928,0.0
1140169285,0.0
1456852767,0.0
1573652369,0.0
1724879882,0.0
1542901586,0.0
5012554650,0.0
1417488423,0.0
1446834438,0.0
5974102954,0.0
5443057960,0.0
5690616619,0.0
1875813333,0.0
6503907255,0.0
1622141258,0.0
1500681526,0.0
954940244,0.0
1940623744,0.0
1933706882,0.0
1524041069,0.0
6139172208,0.0
1329748684,0.0
1550024030,0.0
1678094919,0.0
1890247781,0.0
5014050272,0.0
675541861,0.0
2102729890,0.0
5691225818,0.0
928623409,0.0
1532690895,0.0
1949643695,0.0
1995628085,0.0
1977423750,0.0
2134020036,0.0
1326915401,0.0
5888326468,0.0
1410716964,0.0
1933030583,0.0
6878425462,0.0
1550935744,0.0
1580744998,0.0
236832335,0.0
106185614,0.0
503462420,0.0
738465039,0.0
1523850742,0.0
1575520972,0.0
1589829767,0.0
1609585920,0.0
1546590488,0.0
789199585,0.0
1544125252,0.0
1739660625,0.0
1592290927,0.0
123051398,0.0
6685246184,0.0
6762148440,0.0
6326018578,0.0
6911396727,0.0
2138402676,0.0
6444141864,0.0
1554232390,0.0
1334770915,0.0
6726666545,0.0
6796771414,0.0
6925209166,0.0
5655535406,0.0
1617400649,0.0
1585839849,0.0
7331062725,0.0
7449701658,0.0
1826842441,0.0
1927423278,0.0
276742419,0.0
496820207,0.0
1532761256,0.0
6085177842,0.0
6596351943,0.0
6945643852,0.0
6695310193,0.0
6373589154,0.0
5149851649,0.0
1454160767,0.0
669008868,0.0
1467281910,0.0
1582911568,0.0
6779892605,0.0
1403567339,0.0
1153065678,0.0
1000832835,0.0
6719507817,0.0
1663429131,0.0
1085275894,0.0
2022103594,0.0
1514649762,0.0
1561935930,0.0
7034515043,0.0
6730622315,0.0
7093816146,0.0
1512391345,0.0
1524477846,0.0
6381286164,0.0
5290937075,0.0
6500446561,0.0
1049980472,0.0
5229679979,0.0
6402545993,0.0
1906676679,0.0
636665086,0.0
1410888797,0.0
5015116386,0.0
586077630,0.0
1185795056,0.0
1920142751,0.0
5577406246,0.0
1366251118,0.0
5291891389,0.0
696545338,0.0
7454569617,0.0
1889079730,0.0
7241039285,0.0
1983570772,0.0
684641819,0.0
1540903596,0.0
5141887354,0.0
1275939483,0.0
5859550371,0.0
1509101860,0.0
1403305912,0.0
455355715,0.0
7234365576,0.0
1364200847,0.0
7334757468,0.0
1496793047,0.0
7476329129,0.0
6984350313,0.0
7891874417,0.0
967151609,0.0
1455795626,0.0
6902425878,0.0
7511178279,0.0
1448208998,0.0
7059299851,0.0
1897435711,0.0
1766436542,0.0
7085757605,0.0
1377555777,0.0
1512171122,0.0
6785025879,0.0
1868536077,0.0
5298075753,0.0
1508752459,0.0
1410860297,0.0
1409110366,0.0
1677980628,0.0
1595726078,0.0
1538592492,0.0
499347903,0.0
1559996347,0.0
1172940288,0.0
5405296877,0.0
1594363509,0.0
5475364620,0.0
1513336411,0.0
1015287821,0.0
1553724101,0.0
1425898513,0.0
1308307136,0.0
OstashkoNews,0.0
5714774296,0.0
5490069487,0.0
303967065,0.0
agirussianews,0.0
302910826,0.0
1586215940,0.0
1406305297,0.0
727868163,0.0
1546085911,0.0
1599393435,0.0
1592444298,0.0
493038416,0.0
6513711604,0.0
1511236474,0.0
1500067690,0.0
5069806757,0.0
1007800891,0.0
1563873446,0.0
1542663761,0.0
1575598751,0.0
6225258344,0.0
1455775172,0.0
1794525404,0.0
1532763769,0.0
1532400692,0.0
1484213760,0.0
1860560184,0.0
1243187983,0.0
2040872621,0.0
1296981159,0.0
5437676221,0.0
1885689624,0.0
1583524916,0.0
565881313,0.0
6725791906,0.0
1500678385,0.0
1590935904,0.0
1516809414,0.0
1519589843,0.0
2029321441,0.0
6845221092,0.0
5142097502,0.0
1663257934,0.0
877926682,0.0
1257128983,0.0
880954514,0.0
1964077772,0.0
866287585,0.0
2100631721,0.0
1905217916,0.0
random_curated,0.0
514040140,0.0
1506421286,0.0
5223117387,0.0
630057604,0.0
6046456570,0.0
1530320973,0.0
7167562227,0.0
1653634230,0.0
2033141855,0.0
1547614648,0.0
1574175459,0.0
1553934656,0.0
5039419970,0.0
6412243641,0.0
1532855256,0.0
1710556751,0.0
6273775748,0.0
1414175235,0.0
6437201615,0.0
1764427259,0.0
6242938198,0.0
6836518475,0.0
5057106360,0.0
1446965065,0.0
1616137840,0.0
1408582286,0.0
1046576756,0.0
1386091825,0.0
642578450,0.0
5611628773,0.0
830321027,0.0
dyvansector,0.0
619622577,0.0
91910432,0.0
89914914,0.0
726424160,0.0
75328468,0.0
1058627623,0.0
1513134760,0.0
5439076416,0.0
1457666361,0.0
1585794334,0.0
1772080879,0.0
770724930,0.0
nothinthursday,0.0
522792265,0.0
1583304304,0.0
1278622645,0.0
6531674695,0.0
1763424393,0.0
6768272364,0.0
6792522106,0.0
6855768897,0.0
5943808088,0.0
1542058377,0.0
5724907776,0.0
1205312231,0.0
1905218061,0.0
546006572,0.0
1399585496,0.0
1552172852,0.0
607453749,0.0
234320064,0.0
1435881399,0.0
474516952,0.0
955440848,0.0
1597857002,0.0
1342779850,0.0
371244961,0.0
1528257283,0.0
5714802612,0.0
1519360746,0.0
1918833616,0.0
1545538090,0.0
5134916632,0.0
24788960,0.0
1255830515,0.0
6774580947,0.0
401691736,0.0
1571633730,0.0
1524998590,0.0
1942879882,0.0
1570358045,0.0
dualipailoveyou,0.0
752236670,0.0
5779894812,0.0
5142264511,0.0
5188838936,0.0
5327347272,0.0
1226432106,0.0
1501359266,0.0
2049903019,0.0
777855284,0.0
958194949,0.0
1732228524,0.0
1493232198,0.0
1952676183,0.0
976680392,0.0
588247704,0.0
tasown,0.0
5000287130,0.0
9501677,0.0
348897970,0.0
1386254634,0.0
468152029,0.0
1885964631,0.0
672983793,0.0
6758919314,0.0
1552301995,0.0
polnybespilot,0.0
5627455067,0.0
6579946274,0.0
1562087614,0.0
1584774373,0.0
1468485825,0.0
1337624068,0.0
1005398563,0.0
barmaleys_partisans,0.0
5286620164,0.0
5387078353,0.0
1938275236,0.0
111123667,0.0
179553570,0.0
1224521859,0.0
1247098611,0.0
1414246014,0.0
1610909624,0.0
1505093970,0.0
1587038521,0.0
1302160072,0.0
1733148908,0.0
6996884583,0.0
5092650489,0.0
1761956958,0.0
1408835408,0.0
1594598185,0.0
99100431,0.0
1708079419,0.0
6581691749,0.0
1617422184,0.0
657541027,0.0
1974737573,0.0
6374704993,0.0
1284506123,0.0
1780977424,0.0
1348820452,0.0
674964089,0.0
770079901,0.0
39690418,0.0
378628060,0.0
805044750,0.0
5992998460,0.0
1655538387,0.0
1578117788,0.0
1427473039,0.0
2013573350,0.0
5253685719,0.0
1595588714,0.0
1497984884,0.0
6757042147,0.0
1426303961,0.0
1978241569,0.0
1042990493,0.0
2071635495,0.0
1868264220,0.0
1569104638,0.0
5455331500,0.0
5774102805,0.0
1452684775,0.0
1527909547,0.0
1523947098,0.0
5897971840,0.0
975820507,0.0
2046732116,0.0
807152548,0.0
1447730037,0.0
5020821249,0.0
1755640810,0.0
1538031485,0.0
6010757771,0.0
1907456640,0.0
1521519644,0.0
5866717057,0.0
1540414796,0.0
1527549960,0.0
1483964954,0.0
5414180230,0.0
6090977560,0.0
924578757,0.0
1375959452,0.0
954127647,0.0
392139480,0.0
5630119480,0.0
1109631504,0.0
6581735489,0.0
1571059760,0.0
1541532806,0.0
1586908002,0.0
1581026311,0.0
5985272336,0.0
2072491750,0.0
2033591043,0.0
1884749132,0.0
1804478153,0.0
1952303644,0.0
6157920813,0.0
1892046439,0.0
1535614271,0.0
1562422496,0.0
1507222494,0.0
7333256012,0.0
1573794572,0.0
1485198414,0.0
1574896785,0.0
5695825944,0.0
736103825,0.0
1322146801,0.0
1846001009,0.0
1523073078,0.0
7153890709,0.0
676150651,0.0
1594688188,0.0
1686769674,0.0
1127028616,0.0
6453497462,0.0
1955979673,0.0
5332653477,0.0
1213522402,0.0
5204441531,0.0
1502632649,0.0
6460233183,0.0
1083531560,0.0
5244842552,0.0
1459420547,0.0
871135971,0.0
1774501326,0.0
1632357919,0.0
1718195054,0.0
5790261752,0.0
6234239223,0.0
6929565331,0.0
6366371887,0.0
5790285522,0.0
1531484752,0.0
1701256698,0.0
1507107425,0.0
757544813,0.0
5806156181,0.0
1909367911,0.0
1547454184,0.0
1043923377,0.0
1635968218,0.0
5246449868,0.0
5744290855,0.0
SatiSpivakova,0.0
1255587258,0.0
1870976706,0.0
1246323884,0.0
1166424663,0.0
6859378937,0.0
1511439402,0.0
7004991890,0.0
5493646294,0.0
1948485419,0.0
920632040,0.0
2131865652,0.0
1605399039,0.0
990331122,0.0
789302189,0.0
1488489056,0.0
1546813671,0.0
2122703476,0.0
114890245,0.0
1679208333,0.0
1019482138,0.0
1567216098,0.0
1703881127,0.0
1516777820,0.0
1174946040,0.0
1200528040,0.0
551828547,0.0
5226755388,0.0
1999806766,0.0
1563405675,0.0
1428452874,0.0
NaturalHealthNews,0.0
1598258961,0.0
2091284942,0.0
1527605830,0.0
455126454,0.0
631428089,0.0
4998529,0.0
6381959117,0.0
724426032,0.0
1080662693,0.0
1181270803,0.0
1573825931,0.0
7102678247,0.0
1611861305,0.0
1628716387,0.0
1227680169,0.0
6109548300,0.0
1257882900,0.0
6280747398,0.0
7416063204,0.0
1553031278,0.0
5267653257,0.0
5135011584,0.0
5493722945,0.0
InfoWelle,0.0
1377625505,0.0
5885000655,0.0
1116892619,0.0
5454842038,0.0
agituha,0.0
439723230,0.0
6289852525,0.0
6546582706,0.0
1061579225,0.0
41352225,0.0
2127094880,0.0
7030424140,0.0
6766122762,0.0
1695627170,0.0
6795223759,0.0
975541523,0.0
1452500348,0.0
543708156,0.0
112993,0.0
7700659,0.0
5190954524,0.0
1278008183,0.0
1103605657,0.0
1471088866,0.0
7157917135,0.0
238189343,0.0
1556547286,0.0
5689596367,0.0
367637974,0.0
